timestamp,rpm_value
1704064162300,5971
1704064162400,4743
1704064162500,1950
1704064162600,2339
1704064162700,4372
1704064162800,2296
1704064162900,5995
1704064163000,2038
1704064163100,1818
1704064163200,1768
1704064163300,4288
1704064163400,5038
1704064163500,2738
1704064163600,6157
1704064163700,5964
1704064163800,4179
1704064163900,4718
1704064164000,3421
1704064164100,2595
1704064164200,2242
1704064164300,3222
1704064164400,6463
1704064164500,5667
1704064164600,3892
1704064164700,3885
1704064164800,1454
1704064164900,4407
1704064165000,1482
1704064165100,3162
1704064165200,5934
1704064165300,646
1704064165400,4867
1704064165500,5630
1704064165600,3816
1704064165700,6174
1704064165800,5239
1704064165900,6306
1704064166000,4541
1704064166100,5472
1704064166200,964
1704064166300,2654
1704064166400,3973
1704064166500,3604
1704064166600,4260
1704064166700,2207
1704064166800,4101
1704064166900,4627
1704064167000,4020
1704064167100,6821
1704064167200,5049
1704064167300,4244
1704064167400,972
1704064167500,366
1704064167600,2015
1704064167700,122
1704064167800,817
1704064167900,1583
1704064168000,221
1704064168100,5499
1704064168200,80
1704064168300,3320
1704064168400,6509
1704064168500,6178
1704064168600,6972
1704064168700,3555
1704064168800,2243
1704064168900,2273
1704064169000,1641
1704064169100,5921
1704064169200,6671
1704064169300,3459
1704064169400,37
1704064169500,4386
1704064169600,1312
1704064169700,2247
1704064169800,4550
1704064169900,887
1704064170000,3910
1704064170100,2413
1704064170200,331
1704064170300,3335
1704064170400,1637
1704064170500,4922
1704064170600,4704
1704064170700,5121
1704064170800,5056
1704064170900,171
1704064171000,1122
1704064171100,1384
1704064171200,619
1704064171300,4179
1704064171400,6158
1704064171500,3539
1704064171600,733
1704064171700,224
1704064171800,6486
1704064171900,6883
1704064172000,6021
1704064172100,6044
1704064172200,3217
1704064172300,2640
1704064172400,1831
1704064172500,1904
1704064172600,3018
1704064172700,3010
1704064172800,3025
1704064172900,5834
1704064173000,2503
1704064173100,5302
1704064173200,5545
1704064173300,5501
1704064173400,3278
1704064173500,6524
1704064173600,3851
1704064173700,2268
1704064173800,4115
1704064173900,6385
1704064174000,6626
1704064174100,1287
1704064174200,2597
1704064174300,2397
1704064174400,196
1704064174500,6199
1704064174600,6270
1704064174700,103
1704064174800,4848
1704064174900,1393
1704064175000,3498
1704064175100,6133
1704064175200,4220
1704064175300,4191
1704064175400,5918
1704064175500,6965
1704064175600,138
1704064175700,103
1704064175800,5144
1704064175900,2719
1704064176000,3086
1704064176100,5217
1704064176200,2393
1704064176300,1288
1704064176400,4301
1704064176500,4665
1704064176600,4866
1704064176700,891
1704064176800,6786
1704064176900,1999
1704064177000,347
1704064177100,3326
1704064177200,4464
1704064177300,1196
1704064177400,3913
1704064177500,356
1704064177600,6670
1704064177700,1492
1704064177800,4247
1704064177900,3072
1704064178000,2273
1704064178100,5368
1704064178200,5993
1704064178300,5998
1704064178400,2903
1704064178500,4094
1704064178600,1518
1704064178700,1011
1704064178800,5635
1704064178900,2426
1704064179000,1968
1704064179100,4713
1704064179200,2242
1704064179300,3997
1704064179400,2713
1704064179500,111
1704064179600,989
1704064179700,4164
1704064179800,2569
1704064179900,729
1704064180000,6406
1704064180100,4866
1704064180200,6680
1704064180300,1026
1704064180400,4847
1704064180500,1985
1704064180600,3303
1704064180700,5167
1704064180800,5183
1704064180900,1276
1704064181000,4142
1704064181100,5628
1704064181200,2782
1704064181300,1373
1704064181400,2282
1704064181500,1214
1704064181600,1539
1704064181700,874
1704064181800,6353
1704064181900,5549
1704064182000,3910
1704064182100,5263
1704064182200,1366
1704064182300,5189
1704064182400,3770
1704064182500,6054
1704064182600,732
1704064182700,3383
1704064182800,4282
1704064182900,1956
1704064183000,5010
1704064183100,6693
1704064183200,3069
1704064183300,4283
1704064183400,1083
1704064183500,4350
1704064183600,6178
1704064183700,6589
1704064183800,1097
1704064183900,5466
1704064184000,6279
1704064184100,2580
1704064184200,3594
1704064184300,2278
1704064184400,1629
1704064184500,1649
1704064184600,5733
1704064184700,37
1704064184800,4087
1704064184900,5738
1704064185000,55
1704064185100,2894
1704064185200,656
1704064185300,5560
1704064185400,5445
1704064185500,4050
1704064185600,5863
1704064185700,6595
1704064185800,2747
1704064185900,6554
1704064186000,949
1704064186100,5343
1704064186200,4187
1704064186300,501
1704064186400,314
1704064186500,2571
1704064186600,6345
1704064186700,1989
1704064186800,6880
1704064186900,3996
1704064187000,3560
1704064187100,5289
1704064187200,3476
1704064187300,2424
1704064187400,1749
1704064187500,3275
1704064187600,1513
1704064187700,5089
1704064187800,721
1704064187900,5197
1704064188000,5149
1704064188100,2036
1704064188200,1033
1704064188300,4692
1704064188400,3351
1704064188500,2027
1704064188600,5931
1704064188700,5960
1704064188800,2181
1704064188900,2599
1704064189000,4649
1704064189100,6981
1704064189200,5965
1704064189300,1897
1704064189400,4389
1704064189500,3696
1704064189600,4805
1704064189700,1566
1704064189800,6643
1704064189900,5014
1704064190000,2454
1704064190100,3259
1704064190200,3679
1704064190300,3450
1704064190400,3704
1704064190500,1891
1704064190600,3603
1704064190700,1360
1704064190800,6232
1704064190900,4895
1704064191000,1109
1704064191100,4597
1704064191200,1027
1704064191300,619
1704064191400,2725
1704064191500,5749
1704064191600,4004
1704064191700,4655
1704064191800,2178
1704064191900,5263
1704064192000,472
1704064192100,6109
1704064192200,2277
1704064192300,3146
1704064192400,6391
1704064192500,3204
1704064192600,152
1704064192700,1054
1704064192800,5404
1704064192900,3838
1704064193000,6603
1704064193100,4245
1704064193200,4759
1704064193300,825
1704064193400,6537
1704064193500,6127
1704064193600,5562
1704064193700,3074
1704064193800,354
1704064193900,5325
1704064194000,6946
1704064194100,5301
1704064194200,5467
1704064194300,6213
1704064194400,3071
1704064194500,646
1704064194600,2711
1704064194700,5052
1704064194800,3405
1704064194900,2221
1704064195000,5977
1704064195100,2125
1704064195200,6737
1704064195300,2686
1704064195400,925
1704064195500,2727
1704064195600,3184
1704064195700,5170
1704064195800,5953
1704064195900,4179
1704064196000,756
1704064196100,80
1704064196200,1184
1704064196300,1245
1704064196400,6070
1704064196500,2204
1704064196600,2566
1704064196700,4641
1704064196800,3248
1704064196900,3052
1704064197000,6904
1704064197100,229
1704064197200,3178
1704064197300,5764
1704064197400,6307
1704064197500,3
1704064197600,3655
1704064197700,6609
1704064197800,1399
1704064197900,6715
1704064198000,1524
1704064198100,6692
1704064198200,3795
1704064198300,4772
1704064198400,5410
1704064198500,1633
1704064198600,2237
1704064198700,108
1704064198800,1363
1704064198900,6801
1704064199000,6152
1704064199100,5889
1704064199200,6277
1704064199300,6354
1704064199400,74
1704064199500,5628
1704064199600,3219
1704064199700,5203
1704064199800,201
1704064199900,2966
1704064200000,6464
1704064200100,1332
1704064200200,4084
1704064200300,6099
1704064200400,1603
1704064200500,5831
1704064200600,3987
1704064200700,4380
1704064200800,644
1704064200900,2334
1704064201000,5614
1704064201100,5774
1704064201200,1567
1704064201300,1330
1704064201400,6844
1704064201500,3836
1704064201600,4595
1704064201700,1931
1704064201800,491
1704064201900,5373
1704064202000,3078
1704064202100,2192
1704064202200,877
1704064202300,4100
1704064202400,3992
1704064202500,773
1704064202600,5761
1704064202700,216
1704064202800,5042
1704064202900,2640
1704064203000,983
1704064203100,1652
1704064203200,3670
1704064203300,6541
1704064203400,2236
1704064203500,6299
1704064203600,3800
1704064203700,318
1704064203800,712
1704064203900,3929
1704064204000,6867
1704064204100,5170
1704064204200,6733
1704064204300,3634
1704064204400,2507
1704064204500,2131
1704064204600,5250
1704064204700,3001
1704064204800,4689
1704064204900,4716
1704064205000,4501
1704064205100,825
1704064205200,5028
1704064205300,3081
1704064205400,4660
1704064205500,3333
1704064205600,4386
1704064205700,5717
1704064205800,2724
1704064205900,1817
1704064206000,6226
1704064206100,5752
1704064206200,6869
1704064206300,2062
1704064206400,5062
1704064206500,1846
1704064206600,3725
1704064206700,4475
1704064206800,2198
1704064206900,2374
1704064207000,5787
1704064207100,4245
1704064207200,4455
1704064207300,5673
1704064207400,4383
1704064207500,3369
1704064207600,4557
1704064207700,4329
1704064207800,3454
1704064207900,1059
1704064208000,6574
1704064208100,5067
1704064208200,1084
1704064208300,4772
1704064208400,5715
1704064208500,3268
1704064208600,1543
1704064208700,6199
1704064208800,5580
1704064208900,4369
1704064209000,795
1704064209100,1000
1704064209200,2063
1704064209300,2791
1704064209400,5161
1704064209500,5541
1704064209600,6441
1704064209700,3099
1704064209800,2801
1704064209900,5212
1704064210000,3401
1704064210100,2409
1704064210200,1274
1704064210300,3566
1704064210400,2639
1704064210500,2137
1704064210600,5918
1704064210700,4230
1704064210800,5036
1704064210900,3498
1704064211000,2333
1704064211100,6397
1704064211200,525
1704064211300,3548
1704064211400,4033
1704064211500,6367
1704064211600,3599
1704064211700,3587
1704064211800,1832
1704064211900,1135
1704064212000,1964
1704064212100,3013
1704064212200,1437
1704064212300,4141
1704064212400,137
1704064212500,6005
1704064212600,2672
1704064212700,6859
1704064212800,1734
1704064212900,4088
1704064213000,474
1704064213100,3912
1704064213200,1548
1704064213300,5346
1704064213400,2718
1704064213500,4418
1704064213600,1522
1704064213700,5092
1704064213800,3209
1704064213900,897
1704064214000,4102
1704064214100,6036
1704064214200,1978
1704064214300,3847
1704064214400,6247
1704064214500,455
1704064214600,707
1704064214700,6563
1704064214800,695
1704064214900,581
1704064215000,4618
1704064215100,6824
1704064215200,4199
1704064215300,6507
1704064215400,700
1704064215500,5800
1704064215600,3780
1704064215700,5836
1704064215800,280
1704064215900,732
1704064216000,5058
1704064216100,824
1704064216200,5127
1704064216300,2958
1704064216400,3845
1704064216500,6669
1704064216600,1340
1704064216700,6218
1704064216800,5445
1704064216900,170
1704064217000,187
1704064217100,4568
1704064217200,5192
1704064217300,6490
1704064217400,2350
1704064217500,5609
1704064217600,6150
1704064217700,3744
1704064217800,2349
1704064217900,2011
1704064218000,6824
1704064218100,6118
1704064218200,4081
1704064218300,1968
1704064218400,1230
1704064218500,951
1704064218600,5977
1704064218700,2272
1704064218800,2935
1704064218900,2474
1704064219000,5025
1704064219100,1795
1704064219200,1011
1704064219300,3192
1704064219400,564
1704064219500,3481
1704064219600,244
1704064219700,2581
1704064219800,4226
1704064219900,4682
1704064220000,6676
1704064220100,6098
1704064220200,6833
1704064220300,3243
1704064220400,3436
1704064220500,3983
1704064220600,2875
1704064220700,6444
1704064220800,400
1704064220900,1724
1704064221000,5929
1704064221100,6114
1704064221200,2315
1704064221300,5478
1704064221400,6674
1704064221500,436
1704064221600,5571
1704064221700,2163
1704064221800,1331
1704064221900,5002
1704064222000,3052
1704064222100,4485
1704064222200,4154
1704064222300,5773
1704064222400,6283
1704064222500,1048
1704064222600,3392
1704064222700,6052
1704064222800,5668
1704064222900,3022
1704064223000,371
1704064223100,630
1704064223200,1894
1704064223300,1627
1704064223400,6065
1704064223500,1638
1704064223600,4455
1704064223700,5459
1704064223800,4887
1704064223900,6043
1704064224000,2265
1704064224100,2485
1704064224200,3117
1704064224300,1493
1704064224400,1155
1704064224500,2000
1704064224600,1409
1704064224700,561
1704064224800,5466
1704064224900,1200
1704064225000,5219
1704064225100,4238
1704064225200,2398
1704064225300,2630
1704064225400,3050
1704064225500,1303
1704064225600,1594
1704064225700,4902
1704064225800,6137
1704064225900,4588
1704064226000,4621
1704064226100,2897
1704064226200,2464
1704064226300,1601
1704064226400,2534
1704064226500,3826
1704064226600,5361
1704064226700,561
1704064226800,6072
1704064226900,298
1704064227000,1251
1704064227100,766
1704064227200,342
1704064227300,5920
1704064227400,3317
1704064227500,5575
1704064227600,3843
1704064227700,6864
1704064227800,1765
1704064227900,834
1704064228000,3319
1704064228100,4720
1704064228200,5170
1704064228300,2463
1704064228400,6103
1704064228500,4647
1704064228600,3667
1704064228700,5243
1704064228800,5221
1704064228900,1464
1704064229000,826
1704064229100,5966
1704064229200,1430
1704064229300,2347
1704064229400,2409
1704064229500,5252
1704064229600,2261
1704064229700,6617
1704064229800,6367
1704064229900,3969
1704064230000,4052
1704064230100,669
1704064230200,3264
1704064230300,2249
1704064230400,5759
1704064230500,4089
1704064230600,4866
1704064230700,6574
1704064230800,1754
1704064230900,3369
1704064231000,3355
1704064231100,1035
